customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,registration_date,customer_segment,is_active
2702,Allison,Dunn,kathleen87@example.net,909-942-1692x17767,5930 Patrick Roads,Jimenezview,Maryland,33952,USA,2024-11-14,Standard,False
2703,Nancy,Miller,cayala@example.org,3367873391,01313 Andersen Neck Suite 227,Katieborough,Massachusetts,19511,USA,2024-09-22,Basic,True
2704,Jade,Roberts,andrew04@example.net,+1-380-474-4880,3786 Pamela Throughway Apt. 509,Derrickland,Maryland,47074,USA,2024-06-22,Premium,True
2705,Suzanne,Case,scotttammy@example.org,001-704-306-3886x98475,6140 Kelsey Groves Suite 060,West Victoriaburgh,Minnesota,73575,USA,2025-09-17,Basic,True
2706,Sarah,Shea,imassey@example.com,+1-971-521-0698x357,341 Melissa Mills Apt. 834,Thomasborough,Alabama,59189,USA,2024-04-22,Premium,True
2707,Dan,Moses,jessica29@example.com,673-887-3341x72050,8466 Thomas Mill Apt. 312,Brandonbury,Washington,24461,USA,2024-12-06,Premium,True
2708,Maxwell,Griffin,patriciamathews@example.net,(403)275-2335x549,5019 James Trail Suite 436,Hannahville,Wisconsin,43123,USA,2024-07-22,Premium,True
2709,Eric,Fisher,cynthiaflores@example.net,351.542.3704x85513,66113 Vazquez Ways Suite 577,Angelburgh,South Dakota,78367,USA,2025-01-19,Standard,True
2710,Margaret,Barnett,osbornebryan@example.org,781-595-0528,210 Johnston Spur,New Sarafort,Pennsylvania,72991,USA,2026-01-23,Premium,True
2711,Brad,Forbes,matthew34@example.com,+1-537-828-3009x3063,0222 Deleon Shores,Lake Laurie,New Mexico,73052,USA,2025-12-28,Basic,False
2712,Tina,White,ealexander@example.org,001-550-218-3255x12138,93346 Gerald Ways,Donaldtown,Arizona,99735,USA,2025-07-27,Basic,False
2713,Daniel,Webb,michaelgarcia@example.net,473-283-3367x076,0524 Smith Roads Suite 771,North Douglasmouth,West Virginia,65415,USA,2025-04-10,Basic,True
2714,Catherine,Glass,ilowe@example.org,864-890-2483,67630 Martin Plains Suite 275,Reidville,Oklahoma,23820,USA,2025-07-10,Premium,True
2715,Joyce,Rodriguez,charleswalker@example.net,(607)692-7462x2225,396 Katelyn Skyway Apt. 669,New Timothyshire,Montana,26322,USA,2024-07-03,Premium,True
2716,Aaron,Trujillo,edwardsheather@example.net,949-767-9484x716,485 Torres Points Apt. 098,New Christophermouth,Arkansas,87599,USA,2024-11-22,Premium,True
2717,Julie,Brown,jasongriffith@example.com,+1-762-964-0859x5514,281 Rollins Street,Christinechester,Arizona,43019,USA,2024-05-20,Basic,False
2718,Patrick,Miller,dgarza@example.net,001-919-776-7314x8124,50206 Brown Mission Apt. 024,Port Mckenzietown,Minnesota,28639,USA,2024-11-21,Premium,False
2719,Edward,Harris,uwright@example.net,(290)353-6256x65481,0782 Sheena Neck,Hillshire,Pennsylvania,57364,USA,2024-02-27,Basic,True
2720,Randy,Kelly,steven50@example.com,+1-412-997-2588x7132,2890 Nathan Mountain Suite 182,Elizabethton,Massachusetts,05388,USA,2024-09-05,Standard,False
2721,Joseph,Harris,ruizjames@example.net,9082657879,57429 Mcpherson Drive Apt. 596,Bergerside,Georgia,74832,USA,2024-06-22,Standard,True
2722,Karen,Lewis,nwright@example.org,207.234.8567x584,9937 West Port Apt. 708,Michealland,Missouri,52151,USA,2025-10-09,Basic,True
2723,Melanie,Brown,tiffanywilkinson@example.net,666-411-7716x2302,20272 Castillo Expressway,South Sharon,Massachusetts,42011,USA,2024-09-18,Basic,True
2724,Amanda,Wilson,jennifercarroll@example.org,717-296-8514,9124 Hamilton Center Apt. 156,North Joseph,New Jersey,61018,USA,2024-02-16,Basic,True
2725,Elizabeth,Parker,jenniferhiggins@example.com,(435)285-2110x1799,0577 Whitney Mountains Suite 333,Robertmouth,Illinois,20474,USA,2025-05-03,Standard,True
2726,Kevin,Johnson,jessicahunt@example.net,001-945-429-6933x894,707 Kimberly Mount Apt. 873,Lake Stacey,Illinois,70563,USA,2025-06-08,Premium,True
2727,Christopher,Bennett,dgregory@example.com,+1-338-586-5589,6652 April Mount Suite 339,Hoffmanchester,Arkansas,09243,USA,2024-03-09,Premium,True
2728,Teresa,Roach,raymond98@example.org,+1-897-569-9714x689,7540 Wood Canyon,Port Jose,Oklahoma,36610,USA,2024-02-04,Basic,False
2729,Jared,Owen,marcus44@example.com,001-328-497-0926,85885 Lisa Rapids,Port Brittney,New Hampshire,90608,USA,2025-03-28,Premium,True
2730,Stacey,Hughes,margaret95@example.net,+1-325-263-0800x0038,1260 Lisa Corners Apt. 312,South Elizabethberg,Rhode Island,93235,USA,2025-10-17,Basic,True
2731,Chelsey,Farmer,karen46@example.org,(869)564-0763,634 Higgins Island,Kimberlytown,Nebraska,05089,USA,2025-06-06,Basic,True
2732,Troy,Brown,adam12@example.net,999.579.0117x62158,5033 Mitchell Fords,Garymouth,Illinois,24302,USA,2024-05-26,Basic,False
2733,Austin,Mccoy,lopeztyler@example.net,699-239-1900x1128,723 Huerta Green,Ramseyfort,South Dakota,92165,USA,2025-06-04,Basic,True
2734,Kimberly,Banks,kathypierce@example.net,5824681542,698 Holly Ports,New Amyland,New Mexico,00977,USA,2025-06-20,Basic,True
2735,Andre,Krueger,cassie97@example.com,3749434782,914 Diaz Knoll,Davidsonport,Tennessee,90199,USA,2025-07-05,Basic,False
2736,Colleen,Smith,joseph42@example.net,001-259-652-5292x4209,584 Gregory Rapid,East Jenniferfort,Oklahoma,05425,USA,2025-02-08,Basic,False
2737,Troy,Moore,daniel46@example.org,227.788.4593,9987 Moreno Island,West Tracy,Hawaii,36240,USA,2025-10-03,Premium,True
2738,Brooke,Mejia,bbutler@example.org,001-969-264-6901x64423,415 Jones Cape,Kimberlyville,New Hampshire,64408,USA,2024-10-14,Premium,False
2739,Terry,Foley,jmiller@example.org,(887)566-2690x911,62537 Lewis Wells,Brownborough,Wyoming,88234,USA,2025-12-15,Basic,True
2740,Jennifer,Craig,jgoodman@example.net,880.633.2316x495,0580 Nicole Centers,Sparksport,Nebraska,05873,USA,2024-04-29,Basic,True
2741,Benjamin,Austin,sjackson@example.org,001-811-339-7303x10519,691 Sean Station Suite 432,Larsenville,Maine,24852,USA,2024-08-23,Basic,False
2742,Jeffrey,Medina,jonathanhill@example.org,001-451-653-8410,752 Johnson Locks,Montesview,West Virginia,28804,USA,2024-05-07,Standard,True
2743,Nicole,Walker,deansandra@example.com,640.519.4228x5220,006 Jesse Island,West Rebeccaside,Florida,62059,USA,2025-02-16,Basic,True
2744,James,Figueroa,mpark@example.net,+1-746-352-6749x9883,7376 Smith Expressway,Candicemouth,New York,21472,USA,2024-09-11,Standard,False
2745,Lucas,Briggs,natalie53@example.net,(760)386-0489x9401,687 Stephanie Plains Suite 561,Lake Maryport,South Carolina,95995,USA,2024-07-04,Basic,False
2746,Jennifer,Cummings,swood@example.org,+1-531-909-3888x2956,67898 Sarah Prairie Suite 223,West Davidville,Connecticut,87289,USA,2025-11-16,Basic,True
2747,Patricia,Stout,wendystephenson@example.com,844-807-2111x259,561 Jason Field Suite 301,Port Richard,Indiana,28566,USA,2025-04-26,Basic,True
2748,Matthew,Freeman,thomas89@example.com,+1-276-212-7651x49241,004 William Cliff Apt. 662,South Paulchester,Colorado,01421,USA,2025-11-20,Basic,True
2749,Gary,Williams,haynesjoshua@example.org,+1-888-293-4773x10110,08597 Timothy Loaf,East Marymouth,Mississippi,46716,USA,2024-05-02,Standard,True
2750,Bethany,Mcintyre,tinaknapp@example.org,(326)965-0980,569 George Street,West Markside,Wyoming,72755,USA,2024-09-02,Standard,False
2751,Travis,Scott,michaelthompson@example.org,751-858-2843x656,443 Edward Passage Apt. 174,Michelleville,South Dakota,68430,USA,2024-10-16,Standard,False
2752,Caleb,Johnson,benjamin83@example.com,(876)282-5413x214,8184 Stephanie Spurs Apt. 957,Scottstad,Alabama,45100,USA,2024-09-20,Premium,True
2753,Vincent,Simpson,denise31@example.org,667.282.3627x84237,171 Cox Shoal Apt. 228,South Daniel,North Dakota,14862,USA,2024-09-28,Standard,True
2754,Ian,Shelton,andersontimothy@example.org,+1-640-436-2756x29522,67452 April Manors,South Michaelhaven,West Virginia,14386,USA,2025-01-13,Basic,True
2755,Kathleen,Robinson,kimolivia@example.net,(440)936-0360,7584 Kelly Knoll,New Mckenzie,Arizona,86661,USA,2025-12-13,Standard,True
2756,Jennifer,Clark,williammorales@example.com,(723)213-3586x268,504 Roman Walk,Delgadoville,Arkansas,10779,USA,2024-12-13,Standard,True
2757,Dorothy,Hernandez,smithlarry@example.org,999-589-3960,25661 Dyer Cape,Martinezview,Wyoming,05211,USA,2024-05-31,Premium,True
2758,Joseph,Vargas,melindapearson@example.net,(317)411-5223,52776 Cummings Knolls Apt. 532,Frankview,Vermont,58759,USA,2024-11-05,Premium,True
2759,Ashley,Kennedy,kevinriley@example.net,001-989-261-8752x88281,2458 Anderson Hill,North Ryan,New Hampshire,17654,USA,2024-03-13,Basic,True
2760,Ana,Sharp,hannah61@example.net,6862226591,9425 Melissa Isle Suite 297,Nathanbury,Illinois,73203,USA,2024-08-17,Premium,True
2761,Darrell,Benson,danielfranklin@example.com,001-615-953-8846x9753,5927 Jordan Circles,Lake Jamesfort,Missouri,16402,USA,2025-11-13,Standard,True
2762,Mark,Prince,sdiaz@example.org,887-908-7284x010,5405 Williams Expressway Apt. 187,East Patricia,Michigan,98287,USA,2024-12-06,Premium,True
2763,Mark,Grant,bowmanmegan@example.net,7532805346,40307 Jacqueline Cape,Dawnburgh,Iowa,83822,USA,2024-09-29,Standard,True
2764,Kathleen,Greene,katherinezuniga@example.com,001-938-995-6089x73654,0110 Liu Road Apt. 163,Aprilstad,Connecticut,34064,USA,2024-12-04,Basic,True
2765,Andrew,Brown,lesliesmith@example.net,001-258-340-3449x91954,4950 Stacy Groves Suite 925,Lake Brian,North Dakota,96973,USA,2025-11-23,Premium,True
2766,Michelle,Bush,markrodriguez@example.org,+1-864-200-8938x75598,664 Anthony Mission Apt. 875,East Thomasside,New Hampshire,84565,USA,2025-11-09,Standard,True
2767,James,Price,piercewilliam@example.com,345.958.4891x166,474 Jacob Cliffs,West Jamesstad,Alabama,88850,USA,2025-04-20,Basic,False
2768,Scott,Meza,vrodriguez@example.org,(802)334-9250,38628 Melissa Points,East Amy,Kentucky,06099,USA,2025-10-31,Basic,True
2769,Brian,Ford,robertortega@example.net,213.424.1910,9163 Melinda Green,Jasonport,Idaho,84460,USA,2024-04-27,Basic,True
2770,Andrew,Wood,jonesamanda@example.org,6303527034,0438 Tyler Knoll Suite 405,Elizabethmouth,Oklahoma,49696,USA,2025-11-10,Basic,True
2771,Kevin,Stewart,xmitchell@example.org,623.613.4191x6288,7531 Tran Village,New Coreyburgh,Montana,17473,USA,2024-08-01,Standard,True
2772,Sheena,Hall,christineortiz@example.org,001-830-602-0790,95800 Joyce Mountains Suite 411,Williamsmouth,Hawaii,94867,USA,2024-08-07,Standard,True
2773,Patricia,Chaney,richard62@example.net,919.897.8835x84341,36029 Carrie Brooks Suite 127,New Alyssaton,Pennsylvania,68021,USA,2025-09-15,Basic,True
2774,Yvonne,Conway,laura65@example.org,888-526-5234x3040,2956 Alexis Land,West Jennifer,Texas,13948,USA,2024-11-13,Premium,False
2775,Justin,Chavez,lisa18@example.com,001-801-520-8389x211,0165 Martinez Garden Suite 293,Romanville,New Mexico,87389,USA,2024-12-13,Premium,True
2776,Deborah,Baird,hrobinson@example.com,+1-811-910-9498x9905,649 Tyrone Loaf Apt. 840,Jacobville,Colorado,55237,USA,2025-08-11,Standard,True
2777,Jason,Hill,martinezraymond@example.org,939-633-7361,899 Nathan Overpass Suite 485,North Michele,Louisiana,08767,USA,2025-02-22,Standard,False
2778,Michelle,Brooks,marshevelyn@example.com,001-589-570-4640x01491,94726 Daniel Loaf Apt. 157,Watersland,Minnesota,61067,USA,2024-09-12,Premium,True
2779,Wendy,Solis,mark13@example.com,993-401-6945x296,347 Christopher Ridge Apt. 791,Port Nicolefurt,South Carolina,65954,USA,2025-10-11,Basic,True
2780,Larry,Caldwell,williamdecker@example.com,(990)846-3643x0449,1576 Rickey Turnpike Apt. 012,North Douglasborough,California,73408,USA,2025-10-27,Basic,False
2781,Christopher,Johnson,jessicadiaz@example.org,443.365.9470,36595 Murray Road Suite 146,Shaneshire,Maryland,44673,USA,2024-06-08,Premium,True
2782,April,Booker,luishahn@example.net,001-933-967-8092x27355,98987 Matthew Prairie Apt. 746,Sanchezhaven,Louisiana,83502,USA,2024-03-01,Basic,True
2783,Michael,Clark,williamfox@example.net,513.940.3607,50613 Kimberly Groves Apt. 028,South Jamesside,Iowa,93308,USA,2024-03-13,Standard,True
2784,Juan,Carter,joanna16@example.org,(536)552-8939,5744 Decker Estates Suite 742,South Lacey,Idaho,04524,USA,2024-08-22,Standard,True
2785,Sarah,Hudson,teresa30@example.org,+1-751-294-6878x713,854 James Lock,Sandrahaven,South Dakota,95518,USA,2024-03-28,Premium,True
2786,Chelsea,Sanchez,munozryan@example.net,(616)525-6857,5850 William Meadow Apt. 057,South Destiny,Massachusetts,19585,USA,2025-02-27,Basic,False
2787,Raven,Golden,randall15@example.net,(854)939-1051x0656,226 Kelly Skyway,East Madison,Florida,80805,USA,2025-06-18,Standard,True
2788,Cindy,Sanchez,gregory00@example.com,666-852-3431,749 Robert Highway Suite 624,Lake Linda,Maine,26660,USA,2024-10-16,Premium,False
2789,Ryan,Allen,jonesjoshua@example.org,(295)741-2809x493,40094 Gibson Pine Apt. 411,Lucasstad,Indiana,29575,USA,2025-05-07,Standard,False
2790,Mark,Brown,bnelson@example.org,(478)408-3124x65307,2157 Sabrina Fort Apt. 488,Mccoystad,Mississippi,75129,USA,2024-12-20,Premium,True
2791,William,Costa,angelarobbins@example.net,+1-787-856-9990,28352 Bennett Shores,Parsonsfurt,Nevada,62372,USA,2024-07-19,Standard,True
2792,Deborah,Wood,david14@example.com,+1-768-451-9907x651,50836 Johnson Mountains,Kylechester,Kentucky,11729,USA,2024-05-07,Standard,True
2793,Lisa,Richardson,natashadouglas@example.net,2064982192,0762 Schmidt Groves Suite 998,Port Michaelmouth,Connecticut,83973,USA,2025-11-23,Basic,False
2794,Stephen,Adams,brett19@example.com,5206634832,41521 Angela Manor Suite 417,West Kevinstad,West Virginia,81539,USA,2024-02-08,Standard,True
2795,Kristi,Jones,mathew68@example.com,(586)516-2484x388,449 Lynn Pike,Maryville,Georgia,28481,USA,2025-09-05,Standard,False
2796,Dana,Gregory,lgibson@example.com,+1-260-508-6078x049,63125 Kimberly Trace,Kimhaven,Indiana,88343,USA,2024-12-13,Basic,True
2797,Michelle,Beck,barbarawoodard@example.net,(908)554-2401x282,4212 Robertson Mountain,South Marcusmouth,Arkansas,24190,USA,2025-07-07,Premium,False
2798,Sarah,Green,edward98@example.org,781-385-4805x0098,505 Kayla Ports Apt. 541,South Patriciabury,New Hampshire,20130,USA,2024-03-14,Basic,True
2799,Allison,Hicks,michaelbaker@example.com,+1-544-680-6344x6802,0267 Kathleen Meadow,North Wesleyside,Wisconsin,01715,USA,2025-11-07,Standard,False
2800,Jimmy,Phelps,carterchristine@example.net,307.382.4814x9441,496 Garrett Ramp Suite 897,New Robertport,Oregon,50278,USA,2024-10-09,Basic,True
2801,Jordan,Montgomery,richarddebra@example.net,6734501534,8978 Mallory Burg,New Anthonyville,New Hampshire,04902,USA,2024-05-10,Basic,True
2802,Carolyn,Thompson,colondanny@example.org,(678)509-1191,3567 Colleen Hill Suite 568,North Jessica,Alabama,54516,USA,2025-05-20,Premium,True
2803,Brett,Weaver,gonzaleztroy@example.com,859.966.2354,83779 Jillian Isle Suite 405,Aguilarmouth,Missouri,01174,USA,2025-10-14,Standard,False
2804,Dylan,Daniels,heather98@example.org,7242614122,849 Rodgers Crescent Apt. 559,Drakeberg,Vermont,68529,USA,2025-02-07,Standard,True
2805,Amanda,Jones,paul88@example.com,001-632-616-2392x6572,380 Wallace Haven Suite 214,Lisaton,Maryland,88706,USA,2025-01-17,Premium,False
2806,Cassandra,Nicholson,asantiago@example.com,415-707-9585x3266,716 Green Glens,Lake Cynthia,Rhode Island,73418,USA,2025-02-11,Standard,True
2807,Audrey,Butler,markholmes@example.com,413-284-5130,37209 Perry Estate,Lisastad,New York,48470,USA,2025-06-08,Standard,True
2808,Donald,Green,igay@example.org,8662467637,0694 Bryan Dale Apt. 258,Tamarabury,Oklahoma,36562,USA,2024-05-08,Standard,True
2809,Nicholas,Mitchell,pjohnston@example.com,240.518.0768x1301,1494 James Locks Apt. 167,Glovermouth,New Jersey,27830,USA,2024-03-27,Basic,True
2810,Jeffrey,Lewis,garcialaura@example.org,(572)493-5597,717 Edwards Centers Apt. 483,East Benjaminfurt,Texas,10496,USA,2025-07-11,Standard,True
2811,Matthew,Gaines,sarahfox@example.com,001-475-922-3565x5151,410 Washington Passage Suite 883,Omarmouth,Vermont,70264,USA,2024-03-12,Standard,False
2812,Kelly,Silva,joneskathy@example.net,+1-602-481-2595,43442 Caldwell Brooks Suite 714,New Bradleyshire,Maryland,98206,USA,2025-01-21,Basic,True
2813,Brenda,Harris,meganbrown@example.com,(260)745-2369x23822,58028 Patterson Trace,North Laura,Michigan,30794,USA,2025-02-04,Standard,True
2814,Marcia,Patel,mary98@example.com,(581)798-6486x46659,85712 Deborah Estates,Gilmoreville,Connecticut,75287,USA,2024-05-19,Premium,True
2815,Debbie,Perez,sean73@example.net,325.801.9227,031 Mark Flats Suite 180,North Nancy,Kansas,86636,USA,2024-07-01,Basic,True
2816,Shelby,Beasley,erogers@example.org,647.694.3315x21664,074 Monica Neck Suite 830,West Reginastad,Hawaii,44436,USA,2025-02-21,Premium,True
2817,Michael,Sutton,normancampbell@example.net,(589)266-8106,2182 Norris Gateway,Melissabury,Ohio,21638,USA,2024-05-01,Premium,True
2818,Samantha,Rodriguez,sblake@example.org,+1-643-321-4749x354,758 Blair Trail,Ortegachester,Tennessee,77867,USA,2025-03-16,Premium,True
2819,Wendy,Berry,castropatricia@example.net,001-593-354-2762,707 Huber Turnpike Apt. 096,Carpenterville,Nevada,24876,USA,2024-03-01,Standard,True
2820,John,Gomez,murphysteven@example.org,530-759-6160x5050,386 Keith Track,North Anitashire,Wisconsin,73421,USA,2024-05-17,Standard,True
2821,Frank,Thomas,dustinlowery@example.net,+1-900-465-5642x4581,612 Jackson Trail,Lake Jennifer,Nevada,13766,USA,2024-12-08,Standard,False
2822,Samuel,Sanchez,mwilliams@example.net,001-594-945-2490x54132,3579 Hall Square,Jessicamouth,Tennessee,48352,USA,2025-05-16,Standard,True
2823,Lauren,Payne,ballheather@example.net,554-573-6531,5203 Christian Lodge Apt. 280,Crystalbury,Oregon,93059,USA,2024-04-20,Standard,True
2824,Shelby,Harris,ericfuller@example.com,001-500-910-1454x78364,262 Dustin Port Suite 188,New Maryfurt,Illinois,46581,USA,2025-09-19,Basic,True
2825,Carol,Downs,lindsaygonzales@example.com,001-631-424-0214x0991,1710 Carolyn Turnpike,Justinburgh,Georgia,36132,USA,2025-10-06,Premium,True
2826,Amy,Brown,glenn48@example.net,001-263-232-0026x8397,49538 Albert Gardens Suite 115,Port Samanthafurt,Maryland,58709,USA,2025-11-02,Basic,False
2827,Michael,Harmon,ndavis@example.com,210-576-4734,84061 Dennis Station Suite 460,New Craigland,North Carolina,38405,USA,2024-12-09,Basic,True
2828,Marissa,Smith,stephaniewiley@example.com,926.815.6849x3314,3883 Payne Manor Apt. 018,Larrytown,Vermont,21623,USA,2024-11-12,Basic,True
2829,Kristy,Hart,danielparsons@example.net,(443)513-0352x947,67282 Jackson Heights,Ianborough,Kansas,87852,USA,2025-09-18,Standard,True
2830,Christopher,Miller,shawnwebb@example.com,(617)769-7970,05979 Santiago Ville,Larryburgh,Vermont,62893,USA,2025-08-16,Standard,True
2831,Jeffrey,Reed,jenkinsjesse@example.net,7819832815,7687 Powell Camp,Cassandraberg,Tennessee,59695,USA,2025-04-16,Premium,True
2832,Lisa,Huffman,jonwall@example.com,758.759.3210,7680 Tyler Dam Apt. 688,Christopherstad,South Dakota,13745,USA,2025-05-03,Premium,True
2833,Philip,Morton,ortizchelsea@example.com,(731)640-4153,70268 Brian Village,Port Matthewburgh,Arkansas,80717,USA,2024-08-08,Premium,False
2834,Michelle,Hayes,rachel81@example.com,(995)407-1415x80465,87288 Harris Isle,Harveyton,Illinois,49636,USA,2024-11-24,Basic,True
2835,Melvin,Jones,zsmith@example.com,+1-284-703-1059x5325,2672 Willis Loaf,Lake Kenneth,Pennsylvania,36612,USA,2025-10-23,Premium,False
2836,Shelby,Adams,markkim@example.net,(446)858-4035,20407 Adams Mountains,North Anthonybury,Colorado,42472,USA,2024-07-28,Basic,True
2837,Cheyenne,Hernandez,arthur80@example.com,276.631.5869,32931 John Motorway Apt. 834,North William,Missouri,97825,USA,2024-08-07,Basic,True
2838,Thomas,Johns,hernandezrussell@example.net,+1-570-379-4142x8248,6820 Villarreal Common Apt. 794,Lake Lynnchester,Minnesota,81715,USA,2024-11-18,Premium,True
2839,Jeffrey,King,wcarroll@example.net,365.213.9601x3132,032 Murray Motorway Apt. 224,Clarkebury,Wyoming,77900,USA,2025-09-18,Standard,False
2840,Kyle,Baker,annette69@example.org,702-585-0146x89773,866 Aguirre Stream Suite 170,South Tiffany,New Jersey,46307,USA,2025-08-31,Premium,False
